entry_time,mint,symbol,entry_price_usd,exit_time,exit_price_usd,exit_reason,pnl_percent,pnl_usd,pnl_sol,assumed_position_usd,assumed_position_sol,ret15_percent,ret5_percent,greens_last5,likely_non_fill_reason,confidence,confidence_notes
2026-02-24T18:39:20.811Z,DZq1fdJfGjv27Cev8hNFZXJwhApB3xHpo3KMTTRvpump,Fergani ,0.0003471,2026-02-24T18:42:40.265Z,0.00034692645,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+47.70%,+9.88%,2,cooldown collision,high,prev event 21s ago (< cooldown 180s)
2026-02-24T18:39:44.339Z,DZq1fdJfGjv27Cev8hNFZXJwhApB3xHpo3KMTTRvpump,Fergani ,0.0003471,2026-02-24T18:42:40.265Z,0.00034692645,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+41.96%,+9.88%,2,cooldown collision,high,prev event 24s ago (< cooldown 180s)
2026-02-24T18:42:40.264Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001627,2026-02-24T18:50:42.499Z,0.0016261865000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.83%,+1.69%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=176s next=160s
2026-02-24T18:42:40.271Z,3bzeQJqDPfQQbxJ6VmtMkXyyQEJrj9HS1SMvHR1Hpump,WILSON,0.0003446,2026-02-24T18:50:42.501Z,0.0003444277,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.42%,+7.82%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=199s next=160s
2026-02-24T18:50:42.497Z,Br34SVc9DPCJtasCquNNcWznCNXp65NgMzpPP7i2pump,Adam,0.0001513,2026-02-24T18:58:24.291Z,0.00015122435,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+72.91%,+32.14%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=161s next=156s
2026-02-24T18:50:42.498Z,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,Punch,0.02927,2026-02-24T18:58:24.291Z,0.029255365000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.79%,+8.25%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=161s next=156s
2026-02-24T18:50:42.500Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0003163,2026-02-24T19:51:11.194Z,0.0003163,stopAtEntry,+0.00%,0.0000,0.00000000,20.0000,0.24236549,+5.33%,+5.26%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=161s next=156s
2026-02-24T18:50:42.501Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000124,2026-02-25T02:13:37.215Z,0.0015435199999999998,trailingStop,+1144.77%,228.9548,2.77453755,20.0000,0.24236549,+17.31%,+13.14%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=161s next=156s
2026-02-24T18:58:24.292Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0003574,2026-02-24T19:17:12.788Z,0.0003572213,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+18.94%,+12.99%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=150s next=150s
2026-02-24T18:58:24.292Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0001363,2026-02-25T02:13:37.215Z,0.0015435199999999998,trailingStop,+1032.44%,206.4886,2.50228585,20.0000,0.24236549,+24.36%,+9.92%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=150s next=150s
2026-02-25T01:35:07.010Z,7NoFtDpmQvE9JsRv7o6zgYZJBEcixWumJaZsDoyrpump,Xingxing,0.0001828,2026-02-25T01:42:44.582Z,0.0001827086,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.28%,+6.28%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=240s next=225s
2026-02-25T01:35:07.010Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.00152,2026-02-25T01:42:44.582Z,0.0015192400000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.12%,+9.12%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=240s next=225s
2026-02-25T01:35:07.010Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.0004241,2026-02-25T01:42:44.582Z,0.00042388795,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+24.19%,+24.19%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=240s next=225s
2026-02-25T01:35:07.011Z,BqJ8THReLvRNS6bpFkghQpf6qqwnLoZkxMXARqhWpump,Orangutan,0.000102,2026-02-25T01:42:44.583Z,0.00010194900000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.63%,+6.63%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=240s next=225s
2026-02-25T01:42:44.584Z,DZq1fdJfGjv27Cev8hNFZXJwhApB3xHpo3KMTTRvpump,Fergani ,0.00046,2026-02-25T01:55:08.229Z,0.00045977,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.54%,+7.15%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=232s next=744s
2026-02-25T02:00:31.939Z,4KVGATyKJNhm8y8afj5314rNAkB9MZGJVDE5cCKTpump,KOL,0.0001736,2026-02-25T02:03:06.996Z,0.0001735132,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.84%,+7.36%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=165s next=155s
2026-02-25T02:00:31.940Z,EahUihCyvsJVg8wWafXc5ytxaReFXms514wKvmBQcLAw,CLAW,0.00004397,2026-02-25T02:16:11.416Z,0.000043948015,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.73%,+3.73%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=165s next=155s
2026-02-25T02:03:06.993Z,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,maxxing,0.002863,2026-02-25T02:05:44.748Z,0.0028615685000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.15%,+2.03%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=155s next=158s
2026-02-25T02:03:06.994Z,BzyKa1FGjs2EUpu3GGDibY4xdygn5evAiRboKmETpump,TRENCH,0.001269,2026-02-25T02:05:44.750Z,0.0012683655,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.09%,+1.93%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=155s next=158s
2026-02-25T02:03:06.999Z,EahUihCyvsJVg8wWafXc5ytxaReFXms514wKvmBQcLAw,CLAW,0.00004519,2026-02-25T02:16:11.416Z,0.000045167405000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.61%,+2.77%,3,cooldown collision,high,prev event 155s ago (< cooldown 180s)
2026-02-25T02:05:44.747Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001744,2026-02-25T02:13:37.215Z,0.0017431280000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.70%,+4.37%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=158s next=160s
2026-02-25T02:08:25.220Z,2JSSDkmY1m9A5kLtB2tDGMhcFEfWsq8ZpmVQzcFtpump,SPAWN,0.00001287,2026-02-25T02:32:00.616Z,0.0000250712,trailingStop,+94.80%,18.9607,0.22977077,20.0000,0.24236549,+45.41%,+39.56%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=160s next=158s
2026-02-25T02:08:25.221Z,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,maxxing,0.002852,2026-02-25T02:11:03.603Z,0.0028505740000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.75%,+4.13%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=160s next=158s
2026-02-25T02:08:25.223Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.000319,2026-02-25T02:11:03.606Z,0.00031884050000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.49%,+3.61%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=160s next=158s
2026-02-25T02:08:25.223Z,BzyKa1FGjs2EUpu3GGDibY4xdygn5evAiRboKmETpump,TRENCH,0.00129,2026-02-25T02:11:03.605Z,0.001289355,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.79%,+2.54%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=160s next=158s
2026-02-25T02:08:25.223Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00006271,2026-02-25T03:34:32.596Z,0.000152944,trailingStop,+143.89%,28.7782,0.34874194,20.0000,0.24236549,+5.36%,+2.92%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=160s next=158s
2026-02-25T02:08:25.224Z,4KVGATyKJNhm8y8afj5314rNAkB9MZGJVDE5cCKTpump,KOL,0.0001648,2026-02-25T02:11:03.605Z,0.0001647176,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.07%,+2.68%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=160s next=158s
2026-02-25T02:11:03.602Z,2JSSDkmY1m9A5kLtB2tDGMhcFEfWsq8ZpmVQzcFtpump,SPAWN,0.0000263,2026-02-25T02:32:00.616Z,0.00002628685,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+221.28%,+104.35%,3,cooldown collision,high,prev event 158s ago (< cooldown 180s)
2026-02-25T02:11:03.603Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.0003984,2026-02-25T02:13:37.215Z,0.0003982008,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.47%,+2.26%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=158s next=154s
2026-02-25T02:11:03.604Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00006562,2026-02-25T03:34:32.596Z,0.000152944,trailingStop,+133.08%,26.6151,0.32252856,20.0000,0.24236549,+5.60%,+4.64%,3,cooldown collision,high,prev event 158s ago (< cooldown 180s)
2026-02-25T02:11:03.605Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.0000246,2026-02-25T03:26:55.592Z,0.00010524799999999999,trailingStop,+327.84%,65.5675,0.79456471,20.0000,0.24236549,+50.83%,+10.12%,4,momentum gate not live at tick (sampling drift),low,large sample gap prev=158s next=154s
2026-02-25T02:13:37.214Z,2JSSDkmY1m9A5kLtB2tDGMhcFEfWsq8ZpmVQzcFtpump,SPAWN,0.00002849,2026-02-25T02:32:00.616Z,0.000028475755000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+208.94%,+8.33%,4,cooldown collision,high,prev event 154s ago (< cooldown 180s)
2026-02-25T02:13:37.216Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003195,2026-02-25T02:29:22.575Z,0.00031934025,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.13%,+1.46%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=154s next=154s
2026-02-25T02:13:37.216Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00006673,2026-02-25T03:34:32.596Z,0.000152944,trailingStop,+129.20%,25.8397,0.31313200,20.0000,0.24236549,+7.80%,+1.69%,4,cooldown collision,high,prev event 154s ago (< cooldown 180s)
2026-02-25T02:13:37.217Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.000596,2026-02-25T02:55:48.703Z,0.000595702,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.11%,+2.00%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=154s next=154s
2026-02-25T02:13:37.217Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00002876,2026-02-25T03:26:55.592Z,0.00010524799999999999,trailingStop,+265.95%,53.1905,0.64457759,20.0000,0.24236549,+150.96%,+16.91%,4,cooldown collision,high,prev event 154s ago (< cooldown 180s)
2026-02-25T02:16:11.413Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00006969,2026-02-25T03:34:32.596Z,0.000152944,trailingStop,+119.46%,23.8927,0.28953790,20.0000,0.24236549,+16.31%,+4.44%,4,cooldown collision,high,prev event 154s ago (< cooldown 180s)
2026-02-25T02:16:11.415Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003228,2026-02-25T02:29:22.575Z,0.0003226386,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.13%,+1.03%,3,cooldown collision,high,prev event 154s ago (< cooldown 180s)
2026-02-25T02:21:32.052Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001341,2026-02-25T02:29:22.572Z,0.0013403295,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+15.70%,+16.31%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=157s next=154s
2026-02-25T02:21:32.054Z,7NoFtDpmQvE9JsRv7o6zgYZJBEcixWumJaZsDoyrpump,Xingxing,0.0001756,2026-02-25T02:24:06.458Z,0.00017551220000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.85%,+1.39%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=157s next=154s
2026-02-25T02:21:32.054Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00004781,2026-02-25T02:24:06.458Z,0.000047786095,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+114.01%,+65.09%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=157s next=154s
2026-02-25T02:24:06.456Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00007222,2026-02-25T02:29:22.574Z,0.00007218389,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.06%,+2.95%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=154s next=158s
2026-02-25T02:24:06.457Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001448,2026-02-25T02:29:22.572Z,0.0014472760000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+26.46%,+7.98%,3,cooldown collision,high,prev event 154s ago (< cooldown 180s)
2026-02-25T02:24:06.457Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003364,2026-02-25T02:29:22.575Z,0.0003362318,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.83%,+3.41%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=154s next=158s
2026-02-25T02:29:22.573Z,7NoFtDpmQvE9JsRv7o6zgYZJBEcixWumJaZsDoyrpump,Xingxing,0.0001969,2026-02-25T02:39:50.809Z,0.00019680155,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.68%,+18.97%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=158s
2026-02-25T02:29:22.574Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.0000531,2026-02-25T02:34:36.935Z,0.00005307345000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+83.36%,+21.79%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=158s
2026-02-25T02:32:00.612Z,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,Punch,0.0375,2026-02-25T03:29:32.150Z,0.03748125,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.01%,+3.51%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=158s next=156s
2026-02-25T02:32:00.613Z,7NoFtDpmQvE9JsRv7o6zgYZJBEcixWumJaZsDoyrpump,Xingxing,0.0002147,2026-02-25T02:34:36.934Z,0.00021459265,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+23.96%,+9.04%,2,cooldown collision,high,prev event 158s ago (< cooldown 180s)
2026-02-25T02:32:00.615Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00007339,2026-02-25T02:37:11.672Z,0.000073353305,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.31%,+4.06%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=158s next=156s
2026-02-25T02:32:00.615Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00005651,2026-02-25T02:34:36.935Z,0.000056481745,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+95.13%,+6.42%,2,cooldown collision,high,prev event 158s ago (< cooldown 180s)
2026-02-25T02:34:36.932Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00002728,2026-02-25T02:39:50.807Z,0.00002726636,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.49%,+9.25%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=156s next=155s
2026-02-25T02:34:36.933Z,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,Punch,0.03829,2026-02-25T02:47:52.296Z,0.038270855,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.22%,+2.11%,2,cooldown collision,high,prev event 156s ago (< cooldown 180s)
2026-02-25T02:34:36.934Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000926,2026-02-25T02:53:16.153Z,0.00105336,trailingStop,+13.75%,2.7508,0.03333442,20.0000,0.24236549,+20.06%,+2.32%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=156s next=155s
2026-02-25T02:34:36.934Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.000643,2026-02-25T02:37:11.671Z,0.0006426785000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.65%,+4.67%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=156s next=155s
2026-02-25T02:34:36.935Z,EahUihCyvsJVg8wWafXc5ytxaReFXms514wKvmBQcLAw,CLAW,0.00003557,2026-02-25T02:39:50.810Z,0.000035552215,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+21.48%,+2.07%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=156s next=314s
2026-02-25T02:34:36.935Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00007467,2026-02-25T02:37:11.672Z,0.00007463266500000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.44%,+1.74%,2,cooldown collision,high,prev event 156s ago (< cooldown 180s)
2026-02-25T02:37:11.670Z,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,Punch,0.03921,2026-02-25T02:45:13.403Z,0.039190395,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.32%,+2.40%,3,cooldown collision,high,prev event 155s ago (< cooldown 180s)
2026-02-25T02:37:11.670Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00002797,2026-02-25T02:39:50.807Z,0.000027956015000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.20%,+2.53%,3,cooldown collision,high,prev event 155s ago (< cooldown 180s)
2026-02-25T02:37:11.671Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001105,2026-02-25T02:39:50.808Z,0.0011044475,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+39.40%,+19.33%,4,cooldown collision,high,prev event 155s ago (< cooldown 180s)
2026-02-25T02:37:11.672Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00006803,2026-02-25T03:26:55.592Z,0.00010524799999999999,trailingStop,+54.71%,10.9416,0.13259384,20.0000,0.24236549,+56.03%,+30.68%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=155s next=159s
2026-02-25T02:37:11.673Z,2JSSDkmY1m9A5kLtB2tDGMhcFEfWsq8ZpmVQzcFtpump,SPAWN,0.00001829,2026-02-25T02:39:50.810Z,0.000018280855,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+18.69%,+16.35%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=155s next=159s
2026-02-25T02:39:50.810Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00007221,2026-02-25T02:42:29.952Z,0.000072173895,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+65.62%,+6.14%,3,cooldown collision,high,prev event 159s ago (< cooldown 180s)
2026-02-25T02:42:29.949Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001197,2026-02-25T02:45:13.404Z,0.0011964015,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+37.86%,+8.72%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=163s
2026-02-25T02:42:29.950Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00007502,2026-02-25T02:47:52.298Z,0.00007498249,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.37%,+4.81%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=163s
2026-02-25T02:42:29.951Z,4KVGATyKJNhm8y8afj5314rNAkB9MZGJVDE5cCKTpump,KOL,0.00015,2026-02-25T02:47:52.299Z,0.000149925,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.22%,+1.56%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=163s
2026-02-25T02:45:13.402Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00002641,2026-02-25T02:47:52.296Z,0.000026396795,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.77%,+13.45%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=159s
2026-02-25T02:45:13.403Z,4sjJhPso2hbXDoPtsEMvwH95DTb46dTWNoNukaKipump,shitter,0.0000109,2026-02-25T02:47:52.297Z,0.00001089455,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.11%,+1.40%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=159s
2026-02-25T02:45:13.404Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.00272,2026-02-25T03:11:41.885Z,0.0027186400000000005,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.19%,+2.10%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=159s
2026-02-25T02:45:13.404Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00007663,2026-02-25T02:47:52.298Z,0.00007659168500000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.41%,+2.15%,2,cooldown collision,high,prev event 163s ago (< cooldown 180s)
2026-02-25T02:45:13.405Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0002979,2026-02-25T03:11:41.887Z,0.00029775105,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.91%,+3.15%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=159s
2026-02-25T02:45:13.405Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00008036,2026-02-25T03:26:55.592Z,0.00010524799999999999,trailingStop,+30.97%,6.1941,0.07506212,20.0000,0.24236549,+42.20%,+16.63%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=159s
2026-02-25T02:45:13.405Z,2JSSDkmY1m9A5kLtB2tDGMhcFEfWsq8ZpmVQzcFtpump,SPAWN,0.00001869,2026-02-25T02:47:52.299Z,0.000018680655,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+21.28%,+22.24%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=159s
2026-02-25T02:47:52.298Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.002796,2026-02-25T02:50:34.938Z,0.002794602,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.95%,+2.79%,3,cooldown collision,high,prev event 159s ago (< cooldown 180s)
2026-02-25T02:47:52.298Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001148,2026-02-25T02:53:16.153Z,0.001147426,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+23.97%,+2.23%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=163s
2026-02-25T02:47:52.298Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.00008471,2026-02-25T03:26:55.592Z,0.00010524799999999999,trailingStop,+24.25%,4.8490,0.05876169,20.0000,0.24236549,+62.72%,+5.41%,3,cooldown collision,high,prev event 159s ago (< cooldown 180s)
2026-02-25T02:47:52.299Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.000269,2026-02-25T02:50:34.939Z,0.0002688655,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.90%,+2.40%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=159s next=163s
2026-02-25T02:50:34.937Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.00009149,2026-02-25T02:55:48.700Z,0.00009144425500000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+25.95%,+23.57%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=161s
2026-02-25T02:50:34.937Z,4sjJhPso2hbXDoPtsEMvwH95DTb46dTWNoNukaKipump,shitter,0.00001083,2026-02-25T03:01:17.187Z,0.00001146,horizon,+5.82%,1.1634,0.01409882,20.0000,0.24236549,+3.44%,+5.04%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=163s next=642s
