entryT,mint,symbol,entryPrice,ret15,ret5,greensLast5,cooldownCollision,sampleGapPrevMs,sampleGapNextMs,minFuture2mPct,trackedSameDay,nearCandOutcome,nearCandReason,likelyNonFillReason,confidence,confidenceNotes,proxyExitReason,proxyPnlPct,maxRunupPct,maxDrawdownPct
2026-02-24T16:02:27.687Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.000521,0.3797669491525423,0.2247296661965209,2,true,21450,20370,0.028598848368522042,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 98s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998608,0.10518234165067185,-0.13838771593090204
2026-02-24T16:02:48.057Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002077,0.14878318584070793,0.06131834440470101,2,true,20371,20424,-0.02840635532017334,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999121,0,-0.021665864227250798
2026-02-24T16:02:48.057Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0005359,0.3836819003356571,0.22519433013260162,3,true,20370,20424,-0.16234372084344084,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999521,0.07445418921440577,-0.16234372084344084
2026-02-24T16:02:48.057Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003081,0.1298129812981298,0.1462053571428573,2,true,20371,20423,-0.06231742940603711,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 42s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000076,0,-0.009087958455047108
2026-02-24T16:02:48.057Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001026,0.04501935221022622,0.03542234332425061,2,true,20371,20424,0.0038986354775829408,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999472,0.07699805068226129,-0.0009746588693956295
2026-02-24T16:03:08.480Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003053,0.10937499999999989,0.13578869047619058,2,true,20423,20739,-0.056665574844415284,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998645,0,-0.05371765476580419
2026-02-24T16:03:08.481Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002032,0.12389380530973453,0.03832396525293816,2,true,20424,20738,-0.00688976377952762,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999758,0,-0.00688976377952762
2026-02-24T16:03:08.481Z,GDmSzyg3F3CqgusT4CcxhjaKKfaucN98L4EUePeqpump,PETAH,0.0005295,0.062399678972712785,0.015924788948580276,2,false,20423,20738,-0.009442870632672356,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999382,0,-0.009442870632672356
2026-02-24T16:03:08.481Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0005359,0.3836819003356571,0.22519433013260162,2,true,20424,20738,-0.16234372084344084,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999521,0.07445418921440577,-0.16234372084344084
2026-02-24T16:03:08.481Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.00103,0.04909350173151375,0.0394590776062166,2,true,20424,20738,0.01067961165048538,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999779,0.07281553398058249,-0.0048543689320388475
2026-02-24T16:03:29.219Z,GDmSzyg3F3CqgusT4CcxhjaKKfaucN98L4EUePeqpump,PETAH,0.0005295,0.062399678972712785,0.015924788948580276,2,true,20738,19544,-0.009442870632672356,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999382,0,-0.009442870632672356
2026-02-24T16:03:29.219Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001923,0.09013605442176875,0.0982295830953741,2,true,20738,19544,-0.010920436817472682,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 62s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998947,0,-0.009360374414976601
2026-02-24T16:03:29.219Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0005668,0.4345735256896988,0.2958390489254687,3,true,20738,19544,-0.20800988002822865,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.000499999999999877,0.015878616796047993,-0.20800988002822865
2026-02-24T16:03:29.219Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001041,0.06029741291505413,0.05056009688162273,3,true,20738,19544,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999051,0.061479346781940475,-0.015369836695485067
2026-02-24T16:03:29.219Z,GPMKmRaHAiDt7a4Ys7xZ4P66xQHnqWeXuGTShySKpump,Duck,0.00005385,0.18638466622604108,0.06213017751479294,2,false,20739,19544,-0.044568245125348266,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,-0.0004999999999999952,0,-0.008727948003714032
2026-02-24T16:03:48.763Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0005668,0.4345735256896988,0.2958390489254687,2,true,19544,21340,-0.20800988002822865,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.000499999999999877,0.015878616796047993,-0.20800988002822865
2026-02-24T16:03:48.763Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00009915,0.6278115252011164,0.11229526587390615,2,false,19545,21340,0,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999174,0.10136157337367625,-0.0063540090771558155
2026-02-24T16:03:48.763Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001041,0.06029741291505413,0.05056009688162273,2,true,19544,21340,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999051,0.061479346781940475,-0.015369836695485067
2026-02-24T16:04:10.103Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0005758,0.43198209400646603,0.23482736435770965,2,true,21340,21723,-0.27804793331017713,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999077,0,-0.22038902396665508
2026-02-24T16:04:10.103Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001041,0.05824946630070159,0.07220105057163459,2,true,21340,21722,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999051,0.061479346781940475,-0.015369836695485067
2026-02-24T16:04:10.103Z,ByPRjYBLskAca3sRhfaAA7ZYumG5bFLvE9xETWVdpump,ADHD,0.00004487,1.6503248670998232,0.8579710144927537,2,true,140850,21722,-0.11410742143971483,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 141s ago (< cooldown 180s),stopAtEntry,-0.000499999999999941,0.0690884778248273,-0.11410742143971483
2026-02-24T16:04:31.824Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.0001058,0.6049757281553396,0.013409961685823691,2,true,21721,27254,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 43s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000076,0.03213610586011344,-0.024574669187145515
2026-02-24T16:04:31.825Z,ByPRjYBLskAca3sRhfaAA7ZYumG5bFLvE9xETWVdpump,ADHD,0.00004797,1.8334317779090374,1.0223440134907253,3,true,21722,27253,-0.1713570981863666,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.000499999999999945,0,-0.1713570981863666
2026-02-24T16:04:59.078Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.0001058,0.5924142083082481,0.04545454545454549,2,true,27254,24506,-0.024574669187145515,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 27s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000076,0.03213610586011344,-0.024574669187145515
2026-02-24T16:04:59.078Z,ByPRjYBLskAca3sRhfaAA7ZYumG5bFLvE9xETWVdpump,ADHD,0.00004797,1.8334317779090374,1.0223440134907253,2,true,27253,25005,-0.1713570981863666,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 27s ago (< cooldown 180s),stopAtEntry,-0.000499999999999945,0,-0.1713570981863666
2026-02-24T16:05:24.083Z,ByPRjYBLskAca3sRhfaAA7ZYumG5bFLvE9xETWVdpump,ADHD,0.00004797,1.8334317779090374,0.9460446247464505,2,true,25005,19024,-0.1713570981863666,false,seen,evaluated,cooldown collision,high,prev event 25s ago (< cooldown 180s),stopAtEntry,-0.000499999999999945,0,-0.1713570981863666
2026-02-24T16:06:18.300Z,GDmSzyg3F3CqgusT4CcxhjaKKfaucN98L4EUePeqpump,PETAH,0.0005752,0.15409309791332268,0.09582777671937506,2,true,20806,16820,-0.03407510431154388,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 169s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999183,0,-0.008171070931849708
2026-02-24T16:06:18.300Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001062,0.09586214013001758,0.04837117472852912,2,true,20807,16819,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 128s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000116,0.0404896421845575,-0.03483992467043307
2026-02-24T16:06:35.119Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001062,0.09586214013001758,0.04117647058823523,2,true,16819,19266,0.007532956685499037,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 17s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000116,0.0404896421845575,-0.03483992467043307
2026-02-24T16:06:35.120Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0002872,0.043225572103160054,0.043604651162790574,2,false,16820,19266,-0.0003481894150417912,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999998695,0.01114206128133713,-0.009401114206128174
2026-02-24T16:06:35.120Z,GDmSzyg3F3CqgusT4CcxhjaKKfaucN98L4EUePeqpump,PETAH,0.0005752,0.15409309791332268,0.09582777671937506,2,true,16820,19265,-0.03407510431154388,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 17s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999183,0,-0.008171070931849708
2026-02-24T16:06:54.384Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003133,0.1599407626804888,0.07257788428620345,2,false,19265,17806,0,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999998959,0.03415256942227893,-0.027449728694542118
2026-02-24T16:06:54.385Z,GDmSzyg3F3CqgusT4CcxhjaKKfaucN98L4EUePeqpump,PETAH,0.0005705,0.14466292134831477,0.09543010752688186,2,true,19265,17807,-0.02611744084136738,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000333,0,-0.02611744084136738
2026-02-24T16:06:54.385Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.00107,0.10411722216489527,0.049019607843137164,3,true,19266,17806,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998677,0.03271028037383186,-0.04205607476635505
2026-02-24T16:06:54.386Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0002872,0.043225572103160054,0.043604651162790574,2,true,19266,17806,-0.0003481894150417912,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998695,0.01114206128133713,-0.009401114206128174
2026-02-24T16:07:12.191Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.00107,0.10411722216489527,0.04288499025341129,2,true,17806,17850,0.010280373831775647,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998677,0.03271028037383186,-0.04205607476635505
2026-02-24T16:07:12.192Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0002904,0.05484925535779145,0.05523255813953484,2,true,17806,17850,-0.020316804407713617,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998829,0,-0.011363636363636452
2026-02-24T16:07:30.041Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003165,0.1279401282965075,0.027263875365141146,2,true,17851,22316,-0.0012638230647709628,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 36s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999081,0.023696682464455037,-0.0012638230647709628
2026-02-24T16:07:30.041Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001081,0.11546795996285208,0.05360623781676406,2,true,17850,22316,0.005550416281221227,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999994,0.022201665124884508,-0.0009250693802034375
2026-02-24T16:07:30.042Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0002871,0.04286233200145282,0.04324127906976731,2,true,17850,22316,-0.011145942180424834,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999988,0.0027864855451063025,-0.009056078021595295
2026-02-24T16:07:52.357Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001953,0.2033271719038817,0.02037617554858944,2,false,22315,21040,-0.026625704045058974,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999617,0.018433179723502197,-0.026625704045058974
2026-02-24T16:07:52.357Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000324,0.1448763250883393,0.06125122830003282,3,true,22316,21039,-0.05956790123456801,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000088,0,-0.023456790123456858
2026-02-24T16:07:52.357Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.00109,0.12638214322620644,0.05825242718446596,3,true,22316,21040,-0.0027522935779816186,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000146,0,-0.0009174311926606722
2026-02-24T16:07:52.358Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002123,0.1383378016085791,0.0447834645669291,2,false,22316,21039,0,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),horizon,0.036269430051813586,0.04992934526613292,0
2026-02-24T16:08:13.396Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000324,0.1289198606271778,0.06125122830003282,2,true,21039,19361,-0.05956790123456801,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000088,0,-0.023456790123456858
2026-02-24T16:08:13.397Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002123,0.15255157437567848,0.0447834645669291,2,true,21039,19361,0.005652378709373666,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),horizon,0.036269430051813586,0.04992934526613292,0
2026-02-24T16:08:13.397Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.00109,0.12638214322620644,0.047070124879923146,2,true,21040,19361,-0.0027522935779816186,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000146,0,-0.0009174311926606722
2026-02-24T16:08:13.398Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0002879,0.04576825281511072,0.046148255813953425,2,true,21040,19360,-0.015283084404307045,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 43s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999077,0,-0.011809656130601002
2026-02-24T16:08:32.757Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003164,0.10243902439024394,0.09518864659051582,2,true,19361,23717,-0.03697850821744631,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000255,0,-0.0009481668773704403
2026-02-24T16:08:32.758Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002138,0.09528688524590173,0.05946481665014882,2,true,19361,23717,-0.0032740879326473627,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.000499999999999911,0,-0.0014031805425631263
2026-02-24T16:08:32.758Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001989,0.2091185410334346,0.03432137285491413,2,true,19361,23717,-0.05027652086475608,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 40s ago (< cooldown 180s),stopAtEntry,-0.000499999999999996,0,-0.04424333836098541
2026-02-24T16:08:32.758Z,AGj48tqewsFL8fr7cRuqCQCY26oK89VsSMY7XWk8pump,Bits,0.00004216,0.11889596602972412,0.14007571660356952,3,false,98372,604648,,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,0,0.433111954459203,-0.07518975332068323
2026-02-24T16:08:32.758Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001089,0.12534876511315476,0.046109510086455203,2,true,19361,23717,-0.0018365472910925912,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998581,0,-0.0018365472910925912
2026-02-24T16:08:56.475Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002135,0.09375000000000011,0.05797819623389512,2,true,23717,21332,-0.004683840749414532,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 24s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998744,0.010772833723653404,-0.0018735362997658533
2026-02-24T16:09:41.783Z,1ugKvQBmxESGM8RX3RmBNVEwwko8i4jRaueYz9kcyai,REVAunits,0.03508,0.09045694746658386,0.09045694746658386,3,false,23976,16119,0,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999998987,0.0253705815279362,-0.014538198403648903
2026-02-24T16:09:41.784Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.002158,0.10553278688524602,0.055772994129158704,2,true,23977,16119,-0.015291936978683985,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 45s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998842,0,-0.01251158480074148
2026-02-24T16:09:41.784Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001922,0.1648484848484849,0.010515247108307072,2,true,23977,16119,-0.01716961498439128,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 69s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999188,0,-0.01716961498439128
2026-02-24T16:09:41.784Z,41HpD32jdC3JRVWDoD3j8rjHdNM4mjqmoSaCSZwdpump,NIGSOM,0.00007081,0.19996610743941698,0.12844621513944227,2,false,23976,16119,-0.06129077813868083,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,-0.0004999999999998571,0,-0.018500211834486645
2026-02-24T16:09:57.902Z,1ugKvQBmxESGM8RX3RmBNVEwwko8i4jRaueYz9kcyai,REVAunits,0.03508,0.09045694746658386,0.09045694746658386,3,true,16119,17413,0.001140250855188095,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 16s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998987,0.0253705815279362,-0.014538198403648903
2026-02-24T16:09:57.903Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001104,0.1446345256609642,0.06051873198847253,2,true,16120,17413,-0.07155797101449263,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 85s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000161,0.0009057971014493956,-0.02173913043478255
2026-02-24T16:09:57.903Z,41HpD32jdC3JRVWDoD3j8rjHdNM4mjqmoSaCSZwdpump,NIGSOM,0.00007081,0.19996610743941698,0.12844621513944227,2,true,16119,17413,-0.06129077813868083,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 16s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998571,0,-0.018500211834486645
2026-02-24T16:10:15.315Z,1ugKvQBmxESGM8RX3RmBNVEwwko8i4jRaueYz9kcyai,REVAunits,0.03597,0.11812247435498928,0.11812247435498928,3,true,17413,17815,-0.0389213233249932,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 17s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999483,0,-0.017792604948568297
2026-02-24T16:10:15.316Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001104,0.1446345256609642,0.06051873198847253,2,true,17413,17814,-0.07155797101449263,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 17s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000161,0.0009057971014493956,-0.02173913043478255
2026-02-24T16:10:33.130Z,8SkfuQkYNTskoQUbbjr2JbZQeqQV9egnJXgfMXf5bonk,fih,0.006351,0.03605220228384989,0.030337443218689107,2,false,17814,18581,-0.011651708392379197,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999942,0.004408754526846205,-0.0014170996693433256
2026-02-24T16:10:33.130Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003146,0.15491923641703376,0.09236111111111109,2,true,17815,18580,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 120s ago (< cooldown 180s),trailingStop,0.07888111888111884,0.2260012714558169,0
2026-02-24T16:10:33.130Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001105,0.1344969199178645,0.061479346781940475,3,true,17814,18580,-0.081447963800905,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999741,0,-0.02262443438914033
2026-02-24T16:10:33.130Z,1ugKvQBmxESGM8RX3RmBNVEwwko8i4jRaueYz9kcyai,REVAunits,0.03597,0.11812247435498928,0.11812247435498928,2,true,17815,18580,-0.0389213233249932,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999483,0,-0.017792604948568297
2026-02-24T16:10:51.710Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003146,0.15491923641703376,0.02945026178010472,2,true,18580,23051,0.03369357914812456,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),trailingStop,0.07888111888111884,0.2260012714558169,0
2026-02-24T16:10:51.710Z,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Aliens,0.001105,0.1344969199178645,0.05038022813688222,2,true,18580,23051,-0.10470588235294122,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999741,0,-0.02262443438914033
2026-02-24T16:10:51.711Z,8SkfuQkYNTskoQUbbjr2JbZQeqQV9egnJXgfMXf5bonk,fih,0.006351,0.03605220228384989,0.03537658950114121,2,true,18581,23050,-0.011651708392379197,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999942,0.004408754526846205,-0.0014170996693433256
2026-02-24T16:11:14.761Z,8SkfuQkYNTskoQUbbjr2JbZQeqQV9egnJXgfMXf5bonk,fih,0.006379,0.03370604440123154,0.040789688366780916,2,true,23050,20660,-0.015989967079479625,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 23s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999268,0,-0.0058002821758895914
2026-02-24T16:11:14.761Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003252,0.16600932233775542,0.07646474677259174,3,true,23051,20658,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 23s ago (< cooldown 180s),trailingStop,0.043714637146371464,0.18603936039360397,0
2026-02-24T16:11:14.761Z,Hep2BWs5Fu8g8zKLs9jTTiCUBRCnYNpLdJV9DtrCpump,BlueWhale,0.002691,0.030639601685178007,0.030639601685178007,2,false,23051,20659,0,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,0,0.13229282794500186,-0.07766629505759941
2026-02-24T16:11:14.762Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001914,0.14336917562724014,0.076490438695163,2,true,23051,20659,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 93s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999988,0.022988505747126544,-0.03239289446185997
2026-02-24T16:11:35.419Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0003252,0.180399274047187,0.03798276412384284,2,true,20658,22728,0.0009225092250922733,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 21s ago (< cooldown 180s),trailingStop,0.043714637146371464,0.18603936039360397,0
